annee;trim;catau2010r;metrodom;typmen7;age3;age5;coured;enfred;nfrred;sexe;acteu;acteu6;actif;actop;aidfam;ancchom;ancinact;contact;creaccp;dem;dispoc;gardeb;halor;inscont;mra;mrb;mrbbis;mrc;mrd;mrdbis;mre;mrec;mrf;mrg;mrgbis;mrh;mri;mrj;mrk;mrl;mrm;mrn;mro;mrpassa;mrpassb;mrpassc;mrs;nondic;nrec;nreca;nrecb;occref;officc;offre;pastra;pastrb;pastrf;percrev;rabs;raisnrec;raisnsou;raispas;sou;soua;soub;souc;sousempl;stche;temp;traref;typcont;typcontb;chpub;cse;cser;csp;cstot;cstotr;fonctc;nafg004un;nafg010un;nafg017un;nafg021un;nafg038un;nafg088un;pub3fp;qprc;stc;rdet;stat2;statoep;statut;statutr;titc;cstmn;cstplc;dispplc;duhab;gardea;hhc6;horaic;raison;raistp;stmn;stplc;tppred;txtppred;ancentr4;sitant;aac;csa;nafant;nafantg004n;dip11;cstotprm;identm;extrian;empnbh;hrec;hhce;hplusa;jourtr;nbtote;age;genre;diplome;nationalite;gsp;sociopro;menage;position;choix;horaires;heures_plus;public_prive;secteur
2018;4;1;1;1;15;15;2;2;1;1;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;65;6;65;65;6;NA;ET;BE;C5;C;CC;16;4;9;3;1;2;21;21;2;NA;NA;NA;NA;7;NA;5;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;60;65;136438;19161341675;40;NA;40;NA;6;NA;15-29a;Hommes;Brevet collèges ou CEP;Français de naissance;Ouvriers;Ouvriers qual manut, magasin, transport;Personne seule;Autres, nr;Contrat choisi;Temps complet +40h;Souhaite pas plus d'heures;Employeur privé;Fab autres prod indus
2018;3;1;1;4;15;15;2;2;1;1;1;1;1;1;NA;NA;NA;NA;3;1;NA;NA;2;NA;2;2;NA;1;2;2;1;1;2;2;2;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;2;NA;1;1;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;NA;NA;1;NA;1;NA;NA;1;67;6;67;67;6;NA;ET;BE;C5;C;CC;16;4;9;3;1;2;21;21;2;NA;NA;4;1;6;NA;4;4;NA;NA;NA;1;1;NA;NA;NA;NA;NA;NA;NA;71;78;136507;1163837229;35;NA;35;37;5;NA;15-29a;Hommes;Sans diplôme;Français de naissance;Ouvriers;Ouvriers non qual industrie;Couple avec enfant(s);Autres, nr;Contrat choisi;Temps complet 35-39h;Souhaite plus d'heures;Employeur privé;Fab autres prod indus
2018;1;1;1;2;15;15;2;2;1;1;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;62;6;62;62;6;1;EU;FZ;FZ;F;FZ;42;4;2;3;1;2;21;21;2;NA;NA;NA;NA;7;NA;5;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;50;43;136561;15217461189;52;NA;45;NA;5;NA;15-29a;Hommes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers qual industrie;Famille monoparentale;Ouvriers qual, techniciens d'atelier;Contrat choisi;Temps complet +40h;Souhaite pas plus d'heures;Employeur privé;Construction
2018;3;1;1;4;50;50;1;1;1;1;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;2;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;2;NA;1;47;4;47;47;4;8;00;00;00;0;00;00;4;2;3;2;2;21;21;2;NA;NA;NA;NA;6;NA;4;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;50;47;136590;10909728542;35;NA;35;NA;5;NA;+50a;Hommes;CAP/BEP;Français de naissance;Professions intermédiaires;Technicien-ne-s;Couple avec enfant(s);Ouvriers qual, techniciens d'atelier;Contrat subi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Autres secteurs
2018;4;1;1;4;15;15;2;2;1;2;1;1;1;1;2;NA;NA;NA;11;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;2;NA;2;NA;NA;1;NA;NA;1;1;2;NA;NA;NA;NA;2;1;1;1;62;6;62;62;6;1;ET;BE;C5;C;CF;21;4;1;NA;1;2;21;21;2;NA;NA;1;1;9;NA;NA;NA;NA;NA;NA;1;1;NA;NA;NA;NA;NA;NA;NA;10;47;136594;12403320041;32;NA;NA;45;NA;NA;15-29a;Femmes;L3 et sup;Français de naissance;Ouvriers;Ouvriers qual industrie;Couple avec enfant(s);Manoeuvres ou OS;Contrat choisi;Pas d'horaire habituel;Souhaite plus d'heures;Employeur privé;Fab autres prod indus
2018;3;1;1;2;15;15;2;2;1;1;1;1;1;1;NA;NA;NA;NA;1;1;NA;NA;2;NA;2;1;NA;1;1;2;1;1;2;1;1;NA;NA;NA;NA;NA;2;1;NA;NA;NA;NA;2;NA;1;1;NA;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;2;NA;NA;1;NA;1;NA;NA;1;67;6;67;67;6;NA;EV;GI;GZ;G;GZ;46;4;9;3;2;2;21;21;2;NA;NA;NA;NA;9;NA;NA;NA;NA;NA;2;2;1;NA;NA;NA;1;NA;NA;NA;42;74;136602;11957117189;35;NA;NA;NA;NA;NA;15-29a;Hommes;Bac techno/pro;Français de naissance;Ouvriers;Ouvriers non qual industrie;Famille monoparentale;Autres, nr;Contrat subi;Pas d'horaire habituel;Souhaite pas plus d'heures;Employeur privé;Commerce
2018;1;1;1;2;15;15;2;2;1;1;1;1;1;1;NA;NA;NA;2;NA;0;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;2;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;63;6;63;63;6;NA;00;00;00;0;00;00;4;9;3;2;2;21;21;2;NA;NA;NA;NA;6;NA;4;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;50;77;136632;16447693855;35;NA;35;NA;5;NA;15-29a;Hommes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers qual artisanat;Famille monoparentale;Autres, nr;Contrat subi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Autres secteurs
2018;2;1;1;2;15;15;2;2;1;1;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;63;6;63;63;6;NA;00;00;00;0;00;00;4;9;3;2;2;21;21;2;NA;NA;NA;NA;6;NA;4;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;50;77;136633;18060512;35;NA;35;NA;5;NA;15-29a;Hommes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers qual artisanat;Famille monoparentale;Autres, nr;Contrat subi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Autres secteurs
2018;3;1;1;2;15;15;2;2;1;1;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;63;6;63;63;6;NA;00;00;00;0;00;00;4;9;3;2;2;21;21;2;NA;NA;NA;NA;6;NA;4;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;50;77;136634;15952914012;35;NA;35;NA;5;NA;15-29a;Hommes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers qual artisanat;Famille monoparentale;Autres, nr;Contrat subi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Autres secteurs
2018;2;1;1;4;30;30;1;2;1;1;1;1;1;1;NA;NA;NA;NA;7;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;9;NA;NA;1;1;1;NA;NA;NA;NA;1;NA;NA;1;63;6;63;63;6;2;EU;FZ;FZ;F;FZ;43;4;2;3;1;2;21;21;2;NA;NA;NA;NA;7;NA;5;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;50;63;136646;11625153534;40;NA;40;NA;5;NA;30-39a;Hommes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers qual artisanat;Couple avec enfant(s);Ouvriers qual, techniciens d'atelier;Contrat choisi;Temps complet +40h;Souhaite pas plus d'heures;Employeur privé;Construction
2018;3;1;1;4;30;30;1;2;1;1;1;1;1;1;NA;NA;NA;NA;7;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;8;NA;NA;1;2;1;NA;NA;NA;NA;1;NA;NA;1;63;6;63;63;6;2;EU;FZ;FZ;F;FZ;43;4;2;3;1;2;21;21;2;NA;NA;NA;2;7;NA;5;1;1;NA;NA;1;1;NA;NA;NA;NA;NA;NA;NA;50;63;136647;1145675231;32;NA;40;50;5;NA;30-39a;Hommes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers qual artisanat;Couple avec enfant(s);Ouvriers qual, techniciens d'atelier;Contrat choisi;Temps complet +40h;Souhaite plus d'heures;Employeur privé;Construction
2018;2;1;1;1;30;30;2;2;3;1;1;1;1;1;NA;NA;NA;1;NA;0;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;1;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;2;NA;1;62;6;62;62;6;1;ET;BE;C4;C;CL;29;4;2;3;2;2;21;21;2;NA;NA;4;1;6;NA;4;2;NA;NA;NA;1;1;NA;NA;NA;NA;NA;NA;NA;50;62;136656;14704306338;43;NA;35;45;5;NA;30-39a;Hommes;CAP/BEP;Etrangers;Ouvriers;Ouvriers qual industrie;Personne seule;Ouvriers qual, techniciens d'atelier;Contrat subi;Temps complet 35-39h;Souhaite plus d'heures;Employeur privé;Fab matériel transp
2018;3;1;1;1;30;30;2;2;3;1;1;1;1;1;NA;NA;NA;2;NA;0;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;1;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;62;6;62;62;6;1;ET;BE;C4;C;CL;29;4;2;3;2;2;21;21;2;NA;NA;NA;NA;6;NA;4;2;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;50;62;136657;161755785;35;NA;35;NA;5;NA;30-39a;Hommes;CAP/BEP;Etrangers;Ouvriers;Ouvriers qual industrie;Personne seule;Ouvriers qual, techniciens d'atelier;Contrat subi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Fab matériel transp
2018;4;1;1;1;30;30;2;2;3;1;1;1;1;1;NA;NA;NA;2;NA;0;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;1;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;62;6;62;62;6;1;ET;BE;C4;C;CL;29;4;2;3;2;2;21;21;2;NA;NA;4;1;6;NA;4;2;NA;NA;NA;1;1;NA;NA;NA;NA;NA;NA;NA;50;62;136658;14698181008;28;NA;35;40;5;NA;30-39a;Hommes;CAP/BEP;Etrangers;Ouvriers;Ouvriers qual industrie;Personne seule;Ouvriers qual, techniciens d'atelier;Contrat subi;Temps complet 35-39h;Souhaite plus d'heures;Employeur privé;Fab matériel transp
2018;4;4;1;1;15;15;2;2;1;1;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;67;6;67;67;6;1;ET;BE;C1;C;CA;10;4;1;3;1;2;21;21;2;NA;NA;NA;NA;9;NA;NA;NA;NA;NA;2;2;1;NA;NA;NA;2;NA;NA;NA;42;67;136666;28665635485;35;NA;NA;NA;NA;NA;15-29a;Hommes;Bac techno/pro;Français de naissance;Ouvriers;Ouvriers non qual industrie;Personne seule;Manoeuvres ou OS;Contrat choisi;Pas d'horaire habituel;Souhaite pas plus d'heures;Employeur privé;Fabrication alimentaire et tabacs
2018;2;1;1;6;30;30;2;2;1;1;1;1;1;1;NA;NA;NA;1;4;1;NA;NA;2;1;2;2;NA;1;1;1;2;1;2;1;1;NA;NA;NA;NA;NA;2;1;NA;NA;NA;NA;2;NA;1;1;NA;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;1;2;1;NA;1;1;NA;1;2;NA;1;35;3;35;35;3;NA;EV;RU;RU;R;RZ;90;4;9;3;1;2;21;21;2;NA;NA;1;1;9;NA;NA;NA;NA;1;NA;1;2;1;2;NA;1;NA;NA;NA;NA;53;136670;13112951894;12;NA;NA;35;NA;NA;30-39a;Hommes;NA;Français de naissance;CPIS;Cadres et autres professions intermédiaires;Autres ménages;Autres, nr;Contrat choisi;Pas d'horaire habituel;Souhaite plus d'heures;Employeur privé;Autres secteurs
2018;1;1;1;4;15;15;2;2;1;1;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;1;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;2;NA;1;65;6;65;65;6;4;EV;GI;GZ;G;GZ;46;4;2;3;2;2;21;21;2;NA;NA;NA;NA;6;NA;4;2;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;42;63;136675;71492062124;35;NA;35;NA;5;NA;15-29a;Hommes;Bac techno/pro;Français de naissance;Ouvriers;Ouvriers qual manut, magasin, transport;Couple avec enfant(s);Ouvriers qual, techniciens d'atelier;Contrat subi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Commerce
2018;2;1;1;4;15;15;2;2;1;1;1;1;1;1;NA;NA;NA;1;3;0;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;1;NA;NA;NA;NA;NA;8;NA;NA;1;1;2;NA;NA;NA;NA;1;2;NA;1;65;6;65;65;6;4;EV;GI;GZ;G;GZ;46;4;2;3;2;2;21;21;2;NA;NA;NA;NA;6;NA;4;2;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;42;63;136676;72464077824;35;NA;35;NA;5;NA;15-29a;Hommes;Bac techno/pro;Français de naissance;Ouvriers;Ouvriers qual manut, magasin, transport;Couple avec enfant(s);Ouvriers qual, techniciens d'atelier;Contrat subi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Commerce
2018;3;1;1;4;15;15;2;2;1;1;1;1;1;1;NA;NA;NA;2;NA;0;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;1;1;NA;1;NA;1;NA;NA;NA;2;2;2;NA;NA;NA;NA;2;NA;NA;1;65;6;65;65;6;4;EV;GI;GZ;G;GZ;46;4;2;3;2;2;21;21;2;NA;NA;1;1;6;NA;4;2;NA;NA;NA;1;1;NA;NA;NA;NA;NA;NA;NA;42;63;136677;87247921147;0;NA;35;40;5;NA;15-29a;Hommes;Bac techno/pro;Français de naissance;Ouvriers;Ouvriers qual manut, magasin, transport;Couple avec enfant(s);Ouvriers qual, techniciens d'atelier;Contrat subi;Temps complet 35-39h;Souhaite plus d'heures;Employeur privé;Commerce
2018;4;1;1;4;15;15;2;2;1;1;1;1;1;1;NA;NA;NA;2;NA;0;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;1;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;65;6;65;65;6;4;EV;GI;GZ;G;GZ;46;4;2;3;2;2;21;21;2;NA;NA;NA;NA;6;NA;4;2;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;42;63;136678;79874663015;35;NA;35;NA;5;NA;15-29a;Hommes;Bac techno/pro;Français de naissance;Ouvriers;Ouvriers qual manut, magasin, transport;Couple avec enfant(s);Ouvriers qual, techniciens d'atelier;Contrat subi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Commerce
2018;1;1;1;3;50;50;1;2;1;2;1;1;1;1;NA;NA;NA;2;NA;0;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;1;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;67;6;67;67;6;1;ET;BE;C3;C;CJ;27;4;1;3;1;2;21;21;2;NA;NA;NA;NA;7;NA;5;2;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;50;47;136716;13807811617;40;NA;40;NA;5;NA;+50a;Femmes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers non qual industrie;Couple sans enfant;Manoeuvres ou OS;Contrat choisi;Temps complet +40h;Souhaite pas plus d'heures;Employeur privé;Fab élec, info, machines
2018;2;1;1;3;50;50;1;2;1;2;1;1;1;1;NA;NA;NA;2;NA;0;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;1;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;67;6;67;67;6;1;ET;BE;C3;C;CJ;27;4;1;3;1;2;21;21;2;NA;NA;NA;NA;7;NA;5;2;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;50;47;136717;14248242304;40;NA;40;NA;5;NA;+50a;Femmes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers non qual industrie;Couple sans enfant;Manoeuvres ou OS;Contrat choisi;Temps complet +40h;Souhaite pas plus d'heures;Employeur privé;Fab élec, info, machines
2018;3;1;1;4;15;15;1;1;1;1;1;1;1;1;NA;NA;NA;2;NA;0;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;1;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;64;6;64;64;6;NA;EV;GI;HZ;H;HZ;49;4;9;3;2;2;21;21;2;NA;NA;NA;NA;6;NA;4;3;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;71;64;136720;21478943258;42;NA;35;NA;5;NA;15-29a;Hommes;Sans diplôme;Français de naissance;Ouvriers;Chauffeurs;Couple avec enfant(s);Autres, nr;Contrat subi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Transports et entreposage
2018;4;1;1;4;15;15;1;1;1;1;1;1;1;1;NA;NA;NA;2;NA;0;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;1;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;64;6;64;64;6;NA;EV;GI;HZ;H;HZ;49;4;9;3;2;2;21;21;2;NA;NA;NA;NA;6;NA;4;3;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;71;64;136721;24956029698;41;NA;35;NA;5;NA;15-29a;Hommes;Sans diplôme;Français de naissance;Ouvriers;Chauffeurs;Couple avec enfant(s);Autres, nr;Contrat subi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Transports et entreposage
2018;1;2;1;1;30;40;2;2;1;1;1;1;1;1;NA;NA;NA;2;NA;0;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;1;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;67;6;67;67;6;4;ET;BE;C5;C;CH;25;4;1;3;2;2;21;21;2;NA;NA;NA;NA;6;NA;4;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;71;67;136759;15586085186;385;NA;385;NA;5;NA;40-49a;Hommes;Sans diplôme;Français de naissance;Ouvriers;Ouvriers non qual industrie;Personne seule;Manoeuvres ou OS;Contrat subi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Fab autres prod indus
2018;2;2;1;1;30;40;2;2;1;1;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;67;6;67;67;6;4;ET;BE;C5;C;CH;25;4;1;3;2;2;21;21;2;NA;NA;NA;NA;6;NA;4;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;71;67;136760;15674348351;43;NA;385;NA;5;NA;40-49a;Hommes;Sans diplôme;Français de naissance;Ouvriers;Ouvriers non qual industrie;Personne seule;Manoeuvres ou OS;Contrat subi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Fab autres prod indus
2018;2;1;1;4;30;30;1;1;1;1;1;1;1;1;NA;NA;NA;2;NA;0;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;1;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;67;6;67;67;6;2;ET;BE;C4;C;CL;29;4;1;3;1;2;21;21;2;NA;NA;1;1;6;NA;4;1;NA;NA;NA;1;1;NA;NA;NA;NA;NA;NA;NA;50;67;136935;11113271604;39;NA;39;44;5;NA;30-39a;Hommes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers non qual industrie;Couple avec enfant(s);Manoeuvres ou OS;Contrat choisi;Temps complet 35-39h;Souhaite plus d'heures;Employeur privé;Fab matériel transp
2018;1;1;1;1;50;50;2;2;1;1;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;2;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;1;1;1;62;6;62;62;6;NA;ET;BE;C5;C;CH;25;4;2;3;1;2;21;21;2;NA;NA;NA;NA;6;NA;4;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;50;62;137335;94417756189;39;NA;39;NA;5;NA;+50a;Hommes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers qual industrie;Personne seule;Ouvriers qual, techniciens d'atelier;Contrat choisi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Fab autres prod indus
2018;2;1;1;3;15;15;1;2;1;2;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;63;6;63;63;6;NA;EU;FZ;FZ;F;FZ;43;4;2;3;1;2;21;21;2;NA;NA;NA;NA;9;NA;NA;NA;NA;NA;2;2;1;NA;NA;NA;1;NA;NA;NA;42;53;137344;11064983884;37;NA;NA;NA;NA;NA;15-29a;Femmes;Bac techno/pro;Français de naissance;Ouvriers;Ouvriers qual artisanat;Couple sans enfant;Ouvriers qual, techniciens d'atelier;Contrat choisi;Pas d'horaire habituel;Souhaite pas plus d'heures;Employeur privé;Construction
2018;4;1;1;3;15;15;1;2;1;2;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;63;6;63;63;6;NA;EU;FZ;FZ;F;FZ;43;4;2;3;2;2;21;21;2;NA;NA;NA;NA;6;NA;4;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;42;53;137346;11095318873;35;NA;35;NA;5;NA;15-29a;Femmes;Bac techno/pro;Français de naissance;Ouvriers;Ouvriers qual artisanat;Couple sans enfant;Ouvriers qual, techniciens d'atelier;Contrat subi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Construction
